id,game,release_date,price,owners,developer,average_playtime,median_playtime,metascore,platform
16540,Captain Backwater,2017-09-12,0.99,"0 .. 20,000",Intermediaware,0,0,NA
16541,Spiritual Warfare & Wisdom Tree Collection,2017-04-25,7.99,"0 .. 20,000",Wisdom Tree,0,0,NA
16542,Steamburg,2017-11-2,9.99,"0 .. 20,000",Telehorse,0,0,NA
16543,Super Hardcore,2017-07-12,0.99,"0 .. 20,000",.ez Games,31,31,NA
16544,LIV: VIVR,2017-04-21,NA,"0 .. 20,000",LIV Inc,0,0,NA
16545,Eruption,2017-08-4,4.99,"0 .. 20,000","Lava Flow Games, LLC",0,0,NA
16546,Cutthroat Gunboat,2017-08-11,1.99,"0 .. 20,000",Minor Faction,0,0,NA
16547,Phobia,2017-06-9,0.59,"0 .. 20,000",VGstudio,0,0,NA
16548,Exorcism: Case Zero,2017-10-12,4.99,"0 .. 20,000",Paul C. K. W,0,0,NA
16549,Mint,2017-07-21,2.99,"0 .. 20,000",DGHZ,0,0,NA
16550,Metal Soldiers 2,2017-12-13,0.99,"0 .. 20,000",Play365,0,0,NA
16551,Building the Great Wall of China 2,2017-04-25,NA,"0 .. 20,000",Nordcurrent,0,0,NA
16552,EquiMagic - Galashow of Horses,2017-12-19,9.99,"0 .. 20,000",b-alive gmbh,0,0,NA
16553,Tales of the Tiny Planet,2017-08-3,9.99,"0 .. 20,000",Pixelsplit,0,0,NA
16554,JunkerBot,2017-11-14,0.99,"0 .. 20,000",RedNukem,0,0,NA
16555,Solitaire Mystery: Stolen Power,2017-12-10,6.99,"0 .. 20,000",Dikobraz Games,0,0,NA
16556,Depopulation,2017-11-24,4.99,"0 .. 20,000",Aweswan studios,0,0,NA
16557,The Dungeon Power,2017-07-20,0.99,"0 .. 20,000","Henri Osbourne, Giovanna Lopes",0,0,NA
16558,Ski Jump VR,2017-06-8,4.99,"0 .. 20,000",Pixel Perfect Dude,0,0,NA
16559,Infektor,2017-03-6,4.99,"0 .. 20,000",Rushing Vise,0,0,NA
16560,Nemo_D.O,2017-09-14,3.99,"0 .. 20,000",GGHF,0,0,NA
16561,Hex: Origins,2017-09-23,1.99,"0 .. 20,000",Pretty Bat Games,0,0,NA
16562,The Doorbreaker,2017-10-17,0.99,"0 .. 20,000",Meepower,0,0,NA
16563,Vecitas,2017-04-12,7.99,"0 .. 20,000",Patagoniart,0,0,NA
16564,My Personal Angel,2017-07-21,9.99,"0 .. 20,000",morojenoe's empire,0,0,NA
16565,Askutron Quiz Show,2017-11-12,14.99,"0 .. 20,000",Goldsaucer Ltd,0,0,NA
16566,Bubble Struggle: Adventures,2017-12-8,NA,"0 .. 20,000",Kresimir Cvitanovic,0,0,NA
16567,R.A.T.S. (Regulatory Astro-Topographical Stabilizer),2017-02-15,NA,"0 .. 20,000",Mark Miller Studios,0,0,NA
16568,Gearend,2017-11-17,9.99,"0 .. 20,000",SolarLune Games,0,0,NA
16569,Iggy's Zombie A-Pug-Alypse,2017-09-22,3.99,"0 .. 20,000",16 Swans,0,0,NA
16570,Santa Run,2017-12-12,0.49,"0 .. 20,000","Nikita ""Ghost_RUS""",0,0,NA
16571,BusinessMan,2017-07-28,8.99,"0 .. 20,000",SugGames,0,0,NA
16572,THORNYWAY,2017-09-11,5.99,"0 .. 20,000",Intelligent Systems,0,0,NA
16573,Lone Pirate VR,2017-05-26,8.99,"0 .. 20,000",b08,0,0,NA
16574,Choice of the Ninja,2017-11-17,4.99,"0 .. 20,000",Choice of Games,0,0,NA
16575,Undarkened,2017-10-23,4.99,"0 .. 20,000",Colin Stoddart,0,0,NA
16576,iHUGU,2017-10-10,4.99,"0 .. 20,000",Kool2Play Sp. z o.o.,0,0,NA
16577,SnipZ,2017-03-24,4.99,"0 .. 20,000",Nicolas Bernard,0,0,NA
16578,Divine Ascent,2017-04-11,4.99,"0 .. 20,000",Absorb Reality,0,0,NA
16579,Magic and Challenge RPG,2017-09-20,0.99,"0 .. 20,000",Dexion Games,0,0,NA
16580,Karradash - The Lost Dungeons,2017-08-31,3.99,"0 .. 20,000",68k Studios,0,0,NA
16581,Circuit Warz,2017-07-4,NA,"0 .. 20,000","Arttu Tuovinen, Alan Bourhis, Michael Callaghan",0,0,NA
16582,Astrohazard Solutions Ltd.,2017-12-11,NA,"0 .. 20,000",Bob Games,0,0,NA
16583,Gemstone Keeper,2017-03-31,9.99,"0 .. 20,000",Gamepopper,0,0,NA
16584,REPULSE: Galactic Rivals,2017-11-13,1.99,"0 .. 20,000",IronEqual,0,0,NA
16585,Oblivion Tesseract VR,2017-04-19,NA,"0 .. 20,000",Epotech,0,0,NA
16586,Dreamals: Dream Quest,2017-07-9,9.99,"0 .. 20,000","XINESS Co., ltd.",0,0,NA
16587,9th Dawn Classic - Clunky controls edition,2017-09-7,1.99,"0 .. 20,000",Valorware,0,0,NA
16588,Boxed In,2017-12-22,4.99,"0 .. 20,000",Red Chain Games Ltd.,0,0,NA
16589,Blind Witch -Peek Window-,2017-08-8,4.99,"0 .. 20,000",Stray RamBling,0,0,NA
16590,Armored Freedom,2017-07-21,9.99,"0 .. 20,000",Killer Bees Games,0,0,NA
16591,Virtual Race Car Engineer 2018,2017-10-24,14.99,"0 .. 20,000",Tim McArthur,0,0,NA
16592,Multiplicity,2017-09-7,19.99,"0 .. 20,000",Stardock,0,0,NA
16593,Blackjack Bailey VR,2017-04-27,4.99,"0 .. 20,000","Hologram Software LTD., iCandy Games Inc.",0,0,NA
16594,Shadows in the Darkness,2017-10-19,4.99,"0 .. 20,000",Scornz,0,0,NA
16595,GameMaker Studio 2 Web,2017-03-8,149.99,"0 .. 20,000",YoYo Games Ltd.,0,0,NA
16596,The Relentless,2017-10-24,4.99,"0 .. 20,000",Brett Jackson,0,0,NA
16597,Exocomets,2017-07-13,1.99,"0 .. 20,000",Matthew Giordano,0,0,NA
16598,PhotoZoom Classic 6,2017-10-10,49.99,"0 .. 20,000",Ben Vista Ltd.,0,0,NA
16599,Temporal Storm X: Hyperspace Dream,2017-09-7,2.99,"0 .. 20,000",Crystalmesh Studios,0,0,NA
16600,Pythagoras' Perpetual Motion Machine,2017-08-11,9.99,"0 .. 20,000",Marudice,0,0,NA
16601,An Occasional Dream,2017-09-6,2.99,"0 .. 20,000",Itsjusta Games,0,0,NA
16602,RAYBEEM - Live in Your Music,2017-10-1,14.99,"0 .. 20,000",Sokay,0,0,NA
16603,Terrorist Elimination,2017-11-7,5.99,"0 .. 20,000",ReverseGames,0,0,NA
16604,Super Mr. Kake,2017-09-12,4.99,"0 .. 20,000",Five entertainment,0,0,NA
16605,Multirotor Sim 2,2017-12-16,6.99,"0 .. 20,000",Vadim Silvestrov,0,0,NA
16606,Billiards,2017-09-6,4.99,"0 .. 20,000",baKno Games,0,0,NA
16607,Domino Dungeon,2017-10-4,3.99,"0 .. 20,000",Russpuppy,0,0,NA
16608,Meganoid,2017-03-29,8.99,"0 .. 20,000",Orangepixel,0,0,NA
16609,Elementals Reborn,2017-08-21,4.99,"0 .. 20,000","alexnown, Kunio",0,0,NA
16610,Corridor 15 Firts,2017-11-29,4.99,"0 .. 20,000",aDeCon Production,0,0,NA
16611,xDrive VR,2017-06-16,12.99,"0 .. 20,000",Themes_Daly,0,0,NA
16612,PuppetsVR,2017-09-27,4.99,"0 .. 20,000",Expo Virtualis,0,0,NA
16613,Jack Spriggan,2017-06-9,13.99,"0 .. 20,000",Vertexherder,0,0,NA
16614,Triplicata,2017-12-21,2.99,"0 .. 20,000",Matthew Wester,0,0,NA
16615,Fatty Rabbit Hole,2017-08-21,2.99,"0 .. 20,000",Martin Crownover,0,0,NA
16616,Microcosm,2017-04-17,4.99,"0 .. 20,000",paulstraw,0,0,NA
16617,Heavily Armed,2017-06-16,14.99,"0 .. 20,000","Figurehead Studios, CRASS Studios",0,0,NA
16618,Please,2017-06-24,2.99,"0 .. 20,000",Mute Canary,0,0,NA
16619,Garden Tale,2017-09-13,9.99,"0 .. 20,000",Bonion Games,0,0,NA
16620,From Shadows,2017-08-10,1.99,"0 .. 20,000",Revolt and Rebel,0,0,NA
16621,Rayless,2017-01-25,1.99,"0 .. 20,000",Reb_Orn,0,0,NA
16622,Bunny Madness Anarchy,2017-08-31,19.99,"0 .. 20,000",MeepHead LLC,0,0,NA
16623,Hallowed Encounter,2017-10-30,3.99,"0 .. 20,000",Alpha Pack Studios,0,0,NA
16624,Wonderful Everyday Down the Rabbit-Hole,2017-08-30,29.99,"0 .. 20,000",KeroQ,0,0,NA
16625,Empire of the Fallen Steel,2017-12-18,4.99,"0 .. 20,000",FutureVisionsGames,0,0,NA
16626,Lava Rolling Kid,2017-11-11,NA,"0 .. 20,000","ElVery333, Raquel Covelo Suarez, ATopeCode",0,0,NA
16627,Ruby Hunter,2017-10-20,6.99,"0 .. 20,000",Bence Sipka,0,0,NA
16628,Kitten Adventures in City Park,2017-09-8,NA,"0 .. 20,000",Lokator Studio,0,0,NA
16629,Birthseederia,2017-08-16,9.99,"0 .. 20,000",Onefurinthebox,0,0,NA
16630,BAPTISM,2017-11-30,1.99,"0 .. 20,000",Samantha Arehart,0,0,NA
16631,Don't Explode,2017-10-15,0.99,"0 .. 20,000",Bemoworld Studios,0,0,NA
16632,Diamo XL,2017-10-13,0.99,"0 .. 20,000",Nickervision Studios,0,0,NA
16633,2URVIVE - Definitive Edition,2017-08-22,6.99,"0 .. 20,000",2BAD GAMES,0,0,NA
16634,Easy Magic,2017-03-27,1.99,"0 .. 20,000",Dream Real,0,0,NA
16635,Schlag den Star - Das Spiel,2017-11-30,19.99,"0 .. 20,000",Lost the Game Studios,0,0,NA
16636,EEP Train Simulator Mission,2017-04-5,19.99,"0 .. 20,000",Trend Redaktions- und Verlagsgesellschaft mbH,0,0,NA
16637,Reflex,2017-11-23,0.49,"0 .. 20,000",Easy game,0,0,NA
16638,MAGIX Photostory 2018 Deluxe Steam Edition,2017-11-13,NA,"0 .. 20,000",MAGIX Software GmbH,0,0,NA
16639,Temple Escape,2017-09-26,1.99,"0 .. 20,000",For Kids,0,0,NA
16640,Bionic Battle Mutants,2017-10-24,9.99,"0 .. 20,000",Monkeynetics,0,0,NA
16641,The Killbox: Arena Combat,2017-10-22,NA,"0 .. 20,000",Ugamehome,0,0,NA
16642,Cleansuit,2017-11-1,3.99,"0 .. 20,000",Goblin Council,0,0,NA
16643,Reach Me,2017-12-7,0.59,"0 .. 20,000",Antizero company,0,0,NA
16644,挑战立方VR(Challenge Cube VR),2017-04-24,3.99,"0 .. 20,000",光域网络,0,0,NA
16645,JET HERO,2017-02-16,3.99,"0 .. 20,000",ZOV GAME STUDIO,0,0,NA
16646,Walkerman,2017-05-22,6.99,"0 .. 20,000",ScalemaiL,0,0,NA
16647,Kim Jong-Boom,2017-10-1,1.99,"0 .. 20,000",azimut team,0,0,NA
16648,Mono,2017-03-24,3.99,"0 .. 20,000",JeliLiam,0,0,NA
16649,Holy Potatoes! What the Hell?!,2017-10-13,2.95,"0 .. 20,000",Daylight Studios,0,0,NA
16650,the Line,2017-12-7,3.99,"0 .. 20,000",Marginal act,0,0,NA
16651,High Noon VR,2017-11-14,9.99,"0 .. 20,000",OctoBox Interactive,0,0,NA
16652,Apex,2017-10-19,2.99,"0 .. 20,000","Arjan van Meerten, House of Secrets",0,0,NA
16653,Fist's Elimination Tower,2017-08-28,4.99,"0 .. 20,000",Impostor Cat Games,0,0,NA
16654,Where Are My Friends?,2017-10-10,3.99,"0 .. 20,000",Beard Games Studio,0,0,NA
16655,Unearthing Mars VR,2017-06-22,14.99,"0 .. 20,000",Light Studio,0,0,NA
16656,Store Manager: Cellular Edition,2017-03-31,6.99,"0 .. 20,000",Vue Simulations,0,0,NA
16657,Pivot Pilot,2017-01-6,6.99,"0 .. 20,000",Niko Kivilahti,0,0,NA
16658,Climbtime,2017-05-3,NA,"0 .. 20,000",Saluda Systems,0,0,NA
16659,Plant This,2017-12-1,0.99,"0 .. 20,000","Matthew.P, Sacred Walrus",0,0,NA
16660,RED CUBE VR,2017-05-10,8.99,"0 .. 20,000","Egidijus Bachur, Bartosh Polonski, Urte Milda Sirvinskaite",0,0,NA
16661,Cladun Returns: This Is Sengoku! / クラシックダンジョン 戦国,2017-06-6,19.99,"0 .. 20,000","Nippon Ichi Software, Inc.",0,0,NA
16662,Rival Rampage,2017-11-7,NA,"0 .. 20,000",2-Volt Games,0,0,NA
16663,Qbik,2017-11-17,4.99,"0 .. 20,000",Norbert Palacz,0,0,NA
16664,Chocolate,2017-08-17,2.99,"0 .. 20,000",Gentle Manhands,0,0,NA
16665,Bayou Island - Point and Click Adventure,2017-02-28,1.99,"0 .. 20,000",Andy Howard Games,0,0,NA
16666,Dungeon's Barrage,2017-12-21,0.99,"0 .. 20,000",Jonathan Rocha,0,0,NA
16667,Ino,2017-03-2,1.99,"0 .. 20,000",L Rod,0,0,NA
16668,Phantasma VR,2017-06-12,9.99,"0 .. 20,000",The Shady Gentlemen,0,0,NA
16669,World Basketball Manager 2,2017-06-22,9.99,"0 .. 20,000",Icehole Games,0,0,NA
16670,Fish for gold,2017-08-3,0.49,"0 .. 20,000",Primitive Studio,0,0,NA
16671,Near Death Experience,2017-06-9,4.99,"0 .. 20,000",Distorted Games,0,0,NA
16672,Bottom of the 9th,2017-10-11,6.99,"0 .. 20,000",Handelabra Games Inc.,0,0,NA
16673,Eternal Lore,2017-09-19,9.99,"0 .. 20,000",Hitbear Studio,0,0,NA
16674,Sommad,2017-08-7,NA,"0 .. 20,000",Rovango Studio,0,0,NA
16675,The Brave Mouse,2017-08-2,3.99,"0 .. 20,000",Vyacheslav Shilikhin,0,0,NA
16676,A Plot Story,2017-09-21,4.99,"0 .. 20,000",Shaman Games Studio,0,0,NA
16677,Skyraine,2017-09-1,1.99,"0 .. 20,000",DHTstudios LLC,0,0,NA
16678,Romance of the Three Kingdoms　VII with Power Up Kit / 三國志VII with パワーアップキット,2017-07-25,19.99,"0 .. 20,000","KOEI TECMO GAMES CO., LTD.",0,0,NA
16679,Descent - Silence of Mind,2017-08-1,3.99,"0 .. 20,000",LaboryStudio,0,0,NA
16680,Abstract Arena,2017-08-3,4.99,"0 .. 20,000",Credici,0,0,NA
16681,3D Tower,2017-11-15,0.99,"0 .. 20,000",Mikhail Melnikov,0,0,NA
16682,Going Nowhere: The Dream,2017-11-22,3.99,"0 .. 20,000",Nowhere Town,0,0,NA
16683,Killbox,2017-08-24,NA,"0 .. 20,000",Biome Collective,0,0,NA
16684,Ben The Exorcist,2017-07-7,5.99,"0 .. 20,000",Wraith Studio,0,0,NA
16685,Bonds,2017-12-12,5.99,"0 .. 20,000",DID Games,0,0,NA
16686,Defend the Cake,2017-12-1,9.99,"0 .. 20,000","Defend the Cake, LLC",0,0,NA
16687,Trivia Vault: Mini Mixed Trivia 4,2017-09-21,0.99,"0 .. 20,000",Ripknot Systems,0,0,NA
16688,Dragon Hunter,2017-12-21,2.99,"0 .. 20,000",For Kids,0,0,NA
16689,Spinning Around,2017-11-24,0.99,"0 .. 20,000",XiNFiNiTY Games,0,0,NA
16690,Split Of Knight,2017-11-10,1.99,"0 .. 20,000",H-GAME,0,0,NA
16691,Darwin's Demons,2017-02-13,2.99,"0 .. 20,000",Polymorphic Games,0,0,NA
16692,Gone with the Demon,2017-01-25,14.99,"0 .. 20,000",BoyAndWitch Studio,0,0,NA
16693,Rift Coaster HD Remastered VR,2017-08-9,0.99,"0 .. 20,000",VR VISIO,0,0,NA
16694,Wallpaper Transformer,2017-09-13,NA,"0 .. 20,000",Nincent,0,0,NA
16695,Wild RTS,2017-12-5,1.99,"0 .. 20,000",MyDreamForever,0,0,NA
16696,Drift Zone,2017-12-14,6.99,"0 .. 20,000",Awesome Industries,0,0,NA
16697,Leashed Soul,2017-07-31,4.99,"0 .. 20,000",Level One Games,0,0,NA
16698,Strike Team Hydra,2017-12-8,6.99,"0 .. 20,000",Wave Light Games Inc.,0,0,NA
16699,Lost Lands: The Wanderer,2017-05-3,6.99,"0 .. 20,000",FIVE-BN GAMES,0,0,NA
16700,Tank On Tank Digital - West Front,2017-05-9,19.99,"0 .. 20,000",Hexdraw,0,0,NA
16701,Ishmael,2017-04-7,NA,"0 .. 20,000",Jordan Magnuson,0,0,NA
16702,Magic Potion Destroyer,2017-09-26,9.99,"0 .. 20,000",ARTIFACTS,0,0,NA
16703,iubes:2,2017-12-13,14.99,"0 .. 20,000",Codrer,0,0,NA
16704,Chronicles of cyberpunk,2017-12-7,NA,"0 .. 20,000",Dima Kozyr,0,0,NA
16705,8-bit Adventure Anthology: Volume I,2017-10-31,7.99,"0 .. 20,000","General Arcade, Abstraction Games",0,0,NA
16706,Hidden Object - Sweet Home,2017-10-16,0.49,"0 .. 20,000",Fabio Cunha,0,0,NA
16707,Finding Hope,2017-01-30,2.99,"0 .. 20,000",Falling Star Studio,0,0,NA
16708,Dark Passenger,2017-04-26,1.99,"0 .. 20,000",Idea Cabin,0,0,NA
16709,Waking the Glares - Chapters I and II,2017-03-16,1.99,"0 .. 20,000",Wisefool Studio,0,0,NA
16710,CrazyCar,2017-07-27,5.99,"0 .. 20,000",Apillo,0,0,NA
16711,Keep Rollin!,2017-11-21,1.99,"0 .. 20,000",Bullid Games,0,0,NA
16712,Lords of New York,2017-01-19,NA,"0 .. 20,000","Lunchtime Studios, LLC",0,0,NA
16713,Escape From BioStation,2017-07-3,0.99,"0 .. 20,000",Tusky Games,0,0,NA
16714,The Love Boat,2017-12-1,12.99,"0 .. 20,000",Cateia,0,0,NA
16715,Nancy Drew: The Silent Spy,2017-04-3,19.99,"0 .. 20,000",HeR Interactive,0,0,NA
16716,The Lost Gardens,2017-10-31,2.99,"0 .. 20,000",Rabbit Hole Studios,0,0,NA
16717,All That Remains,2017-11-10,3.99,"0 .. 20,000",Elysian Games,0,0,NA
16718,Dick Wilde,2017-03-29,14.99,"0 .. 20,000",Bolverk Games,0,0,NA
16719,Range Day VR,2017-08-9,17.99,"0 .. 20,000",Invidious Studios,0,0,NA
16720,Stolen Steel VR,2017-02-22,7.99,"0 .. 20,000",Impromptu Games,0,0,NA
16721,YAGZZ!,2017-09-25,0.99,"0 .. 20,000",Demin Games,0,0,NA
16722,Now Man Flies,2017-11-23,0.99,"0 .. 20,000",Epic Fire,0,0,NA
16723,MAGIX Video Pro X8 Steam Edition,2017-04-11,NA,"0 .. 20,000",MAGIX Software GmbH,0,0,NA
16724,Shiperoids,2017-07-30,0.99,"0 .. 20,000",Frizzank,0,0,NA
16725,Cat Sorter VR,2017-08-29,9.99,"0 .. 20,000",Pawmigo Games,0,0,NA
16726,Speebot,2017-10-13,9.99,"0 .. 20,000",keyreal,0,0,NA
16727,"Yeah Jam Fury: U, Me, Everybody!",2017-12-15,11.99,"0 .. 20,000","World Entertainment Studios, LLC, McLeodGaming Inc.",0,0,NA
16728,Burst Fighter,2017-09-16,9.99,"0 .. 20,000",Magesoft,0,0,NA
16729,Infernales,2017-11-10,5.99,"0 .. 20,000",VGstudio,0,0,NA
16730,Cutie Paws,2017-11-7,NA,"0 .. 20,000",Oriplay,0,0,NA
16731,DEFENDERS OF THE FALLEN ISLAND,2017-12-14,9.99,"0 .. 20,000",Open World Interactive,0,0,NA
16732,Treehouse Basketball,2017-02-15,NA,"0 .. 20,000",Treehouse,0,0,NA
16733,Dead Exit,2017-06-20,5.99,"0 .. 20,000",RadiationBurn,0,0,NA
16734,Micro Miners,2017-10-28,0.99,"0 .. 20,000",Steedie,0,0,NA
16735,Devil in the Pines,2017-09-29,3.99,"0 .. 20,000",Rebelware Games,0,0,NA
16736,BRKÖUT,2017-09-29,2.99,"0 .. 20,000","Fisher Wagg, Simon Wagg, Aaron Taylor",0,0,NA
16737,Clarent Saga: Tactics,2017-09-25,2.99,"0 .. 20,000",David Nguyen,0,0,NA
16738,The Hero Unmasked!,2017-07-27,5.99,"0 .. 20,000",Choice of Games,0,0,NA
16739,Atlantis VR,2017-11-3,1.99,"0 .. 20,000",MMEU,0,0,NA
16740,AuroraBound Deluxe,2017-11-1,4.99,"0 .. 20,000",Final Game Studio,0,0,NA
16741,WarMages,2017-10-5,0.99,"0 .. 20,000",NA,0,0,NA
16742,Evil Park,2017-09-1,3.99,"0 .. 20,000",Mobsoftware,0,0,NA
16743,Winter Warland,2017-12-23,1.99,"0 .. 20,000",Bitten Toast Games Inc.,0,0,NA
16744,SEGFAULT,2017-11-18,7.99,"0 .. 20,000",NodziGames,0,0,NA
16745,Nano Shift,2017-11-8,14.99,"0 .. 20,000",Egg Roll Digital Studios Inc.,0,0,NA
16746,Fear Of Nightmares: Madness Descent,2017-09-11,0.99,"0 .. 20,000",Christoffer Ryrvall,0,0,NA
16747,A Duel Hand Disaster: Trackher,2017-08-28,4.99,"0 .. 20,000",Ask An Enemy Studios,0,0,NA
16748,Professor Watts Word Search: Into The Ocean,2017-07-16,0.49,"0 .. 20,000",Ripknot Systems,0,0,NA
16749,Bubble Labs VR,2017-06-8,2.99,"0 .. 20,000","Kishan Emens (dev), Tavius Woods (art)",0,0,NA
16750,Touch My Spinner,2017-09-22,0.99,"0 .. 20,000",mibix,0,0,NA
16751,Chambara,2017-12-12,6.99,"0 .. 20,000",team ok LLC,0,0,NA
16752,Voxel Shot VR,2017-05-19,12.99,"0 .. 20,000",SAT-BOX,0,0,NA
16753,VRemin (Virtual Reality Theremin),2017-02-6,0.99,"0 .. 20,000",hOSHI,0,0,NA
16754,Pale Moon Crisis,2017-01-30,NA,"0 .. 20,000",Alibi,0,0,NA
16755,Buildanauts,2017-05-4,14.99,"0 .. 20,000",TouchTilt Games,0,0,NA
16756,MAGIX PC Check & Tuning 2018 Steam Edition,2017-09-6,NA,"0 .. 20,000",MAGIX Software GmbH,0,0,NA
16757,CINEVR,2017-08-28,NA,"0 .. 20,000",CINEMUR,0,0,NA
16758,The Bedtime Story,2017-02-27,2.99,"0 .. 20,000",Brandon Serowski,0,0,NA
16759,Tomorrow,2017-02-8,NA,"0 .. 20,000",Future Lighthouse,0,0,NA
16760,Fruit Sudoku,2017-09-25,0.99,"0 .. 20,000",Sly,0,0,NA
16761,Photo & Graphic Designer 12 Steam Edition,2017-03-6,NA,"0 .. 20,000",MAGIX Software GmbH,0,0,NA
16762,MEGALOMANIAC,2017-04-26,0.99,"0 .. 20,000",Elmwood Game Studios,0,0,NA
16763,Bernackels' Shoggoth,2017-12-8,NA,"0 .. 20,000",Bernackels,0,0,NA
16764,Ninja Shodown,2017-09-26,14.99,"0 .. 20,000",Bitmap Bureau,0,0,NA
16765,Sphere Frustration,2017-07-14,NA,"0 .. 20,000",GreatherGames,0,0,NA
16766,Abatron,2017-03-10,19.99,"0 .. 20,000",W3 Studios,0,0,NA
16767,Atomic Adam: Episode 1,2017-12-30,1.99,"0 .. 20,000",Mad Unicorn Games,0,0,NA
16768,Outside,2017-12-11,5.99,"0 .. 20,000",ELECTROSTALIN ENTERTAINMENT,0,0,NA
16769,Operator Overload,2017-09-28,9.99,"0 .. 20,000",Benn Powell,0,0,NA
16770,Cycle (轮回),2017-07-24,0.99,"0 .. 20,000",Yaka,0,0,NA
16771,EmbodyMe Beta,2017-03-22,NA,"0 .. 20,000",EmbodyMe Inc.,0,0,NA
16772,History2048 - 3D puzzle number game,2017-06-16,1.99,"0 .. 20,000",purplElephant,0,0,NA
16773,Cyborg Tower Defense,2017-04-14,4.99,"0 .. 20,000",Big Fun Games,0,0,NA
16774,External Visions,2017-11-15,NA,"0 .. 20,000",team BitClub,0,0,NA
16775,WRONGED,2017-11-24,0.49,"0 .. 20,000",Joshua Roland,0,0,NA
16776,Crush,2017-06-9,11.99,"0 .. 20,000",VIS-Games,0,0,NA
16777,Temple of Aluxes,2017-10-25,7.99,"0 .. 20,000",Silver Machine Studios,0,0,NA
16778,Zork: Grand Inquisitor,2017-04-18,5.99,"0 .. 20,000",Activision,0,0,NA
16779,Immersive Poetry,2017-10-16,1.99,"0 .. 20,000",Thalasse Games,0,0,NA
16780,Illusoria,2017-05-30,9.99,"0 .. 20,000",Under The Bridge,0,0,NA
16781,Died Of Fear,2017-07-7,0.99,"0 .. 20,000",Jorge Aires,0,0,NA
16782,Bystander,2017-12-15,2.99,"0 .. 20,000",Egor Magurin,0,0,NA
16783,Epic Battle Simulator 2,2017-11-2,4.99,"0 .. 20,000",Rappid Studios,0,0,NA
16784,Jump Stars,2017-06-9,9.99,"0 .. 20,000",Jamit Games,0,0,NA
16785,Neverout,2017-05-18,7.49,"0 .. 20,000",Setapp Sp. z o.o.,0,0,NA
16786,Savage Offroad,2017-12-6,NA,"0 .. 20,000",Backburner Games,0,0,NA
16787,Cloudbase Prime,2017-07-25,9.99,"0 .. 20,000",Floating Island Games,0,0,NA
16788,Electronics Circuits Simulator,2017-07-6,NA,"0 .. 20,000","Arttu Tuovinen, Alan Bourhis, Michael Callaghan",0,0,NA
16789,Artifact Quest 2,2017-11-3,4.99,"0 .. 20,000",Best Friend Games,0,0,NA
16790,HORDE ATTACK,2017-09-15,8.99,"0 .. 20,000",Danil Kapylov,0,0,NA
16791,Circuit Dude,2017-08-3,5.99,"0 .. 20,000",Jonathan Holmes (crait),0,0,NA
16792,Ominous Tales: The Forsaken Isle,2017-06-19,9.99,"0 .. 20,000",Urchin Games,0,0,NA
16793,The Lost Heir 3: Demon War,2017-03-17,4.99,"0 .. 20,000",Hosted Games,0,0,NA
16794,Runaway Train,2017-07-14,2.99,"0 .. 20,000",Hammer Games,0,0,NA
16795,Stunt Toys,2017-04-12,2.99,"0 .. 20,000","IKI STUDIOS, LLC",0,0,NA
16796,Casus Belli: Battle Of Annihilation,2017-08-2,0.99,"0 .. 20,000",Viny Game Studios,0,0,NA
16797,Puzzle Tactics,2017-12-1,0.99,"0 .. 20,000",Robert Alvarez,0,0,NA
16798,玄龙棋MysteryChess,2017-09-5,3.99,"0 .. 20,000",wei,0,0,NA
16799,COMBAT INSTINCT,2017-10-19,14.99,"0 .. 20,000",Prism Interactive Entertainment Inc.,0,0,NA
16800,Retro Miami,2017-12-14,0.99,"0 .. 20,000",Green-eyed Taxi,0,0,NA
16801,Spiral Splatter,2017-08-9,4.99,"0 .. 20,000",Neonchimp Games,0,0,NA
16802,Gold Rush In The Oort Cloud,2017-07-5,3.99,"0 .. 20,000",WTFOMGames,0,0,NA
16803,Zombie Bloxx,2017-11-22,4.99,"0 .. 20,000",Roosh Interactive,0,0,NA
16804,Village Of Souls,2017-07-24,3.99,"0 .. 20,000",videjagamesyo,0,0,NA
16805,Agricola: All Creatures Big and Small,2017-02-14,9.99,"0 .. 20,000",DIGIDICED,0,0,NA
16806,The Battle Of Mahjong,2017-09-15,9.99,"0 .. 20,000",KUSOne Studio Limited,0,0,NA
16807,The Escape,2017-12-29,6.99,"0 .. 20,000",The Escape Team,0,0,NA
16808,A Lost Room,2017-04-5,9.99,"0 .. 20,000",Cruel Byte,0,0,NA
16809,Demon Lord,2017-03-21,6.99,"0 .. 20,000",Galaxy Game Studio,0,0,NA
16810,Werther Quest,2017-01-18,3.99,"0 .. 20,000",Blueberry Studio,0,0,NA
16811,Apez,2017-08-1,9.99,"0 .. 20,000",A and F studios,0,0,NA
16812,Magibot,2017-12-18,12.99,"0 .. 20,000",Studio Baikin,0,0,NA
16813,Orb The Ball,2017-09-18,0.99,"0 .. 20,000",Dror Riov,0,0,NA
16814,8bit Invasion,2017-10-2,0.49,"0 .. 20,000",Dexion Games,0,0,NA
16815,Murder In Tehran's Alleys 2016,2017-06-8,9.99,"0 .. 20,000",RSK Entertainment,0,0,NA
16816,Assault on the Necrospire,2017-08-21,NA,"0 .. 20,000",Mike Watson,0,0,NA
16817,Monopolka,2017-10-11,0.99,"0 .. 20,000",Koker_007,0,0,NA
